age;height;FEV1_females_pv;FEV1_females_p5;FEV1_females_lln;FVC_females_pv;FVC_females_p5;FVC_females_lln;FEV1FVC_females_pv;FEV1FVC_females_p5;FEV1FVC_females_lln;FEV1_males_pv;FEV1_males_p5;FEV1_males_lln;FVC_males_pv;FVC_males_p5;FVC_males_lln;FEV1FVC_males_pv;FEV1FVC_males_p5;FEV1FVC_males_lln
21;143;2.04459762576809;1.6921424865377;1.63407803246773;2.37359077790524;1.9078405175675;1.82829928769914;0.861107943329309;0.761574012744643;0.742505949821099;2.7861267270302;2.10521620985147;1.9747718024961;3.20740785617286;2.42872933870582;2.27955517386517;0.865668868504337;0.768005278803202;0.749295523619
21;144;2.06615286657156;1.70823679246996;1.64932179995523;2.39877168301043;1.92808038008968;1.84769531472116;0.861107943329309;0.761574012744643;0.742505949821099;2.80597952389861;2.12506900671988;1.99462459936451;3.23252769204713;2.45384917458009;2.30467500973945;0.865668868504337;0.768005278803202;0.749295523619
21;145;2.0879353542427;1.72447454697369;1.66469692516788;2.42421972682708;1.94853496288389;1.86729710994905;0.861107943329309;0.761574012744643;0.742505949821099;2.82583232076703;2.1449218035883;2.01447739623293;3.25764752792141;2.47896901045437;2.32979484561372;0.865668868504337;0.768005278803202;0.749295523619
21;146;2.10994748453944;1.74085687754014;1.68020437119426;2.4499377433713;1.9692065438705;1.88710685633268;0.861107943329309;0.761574012744643;0.742505949821099;2.84568511763544;2.16477460045671;2.03433019310134;3.28276736379568;2.50408884632864;2.354914681488;0.865668868504337;0.768005278803202;0.749295523619
21;147;2.13219167847703;1.75738491777256;1.69584510558094;2.47592859672468;1.99009742513584;1.90712675998036;0.861107943329309;0.761574012744643;0.742505949821099;2.86553791450385;2.18462739732512;2.05418298996975;3.30788719966996;2.52920868220291;2.38003451736227;0.865668868504337;0.768005278803202;0.749295523619
21;148;2.15467038259441;1.77405980737395;1.71162010031353;2.50219518135322;2.01120993318859;1.9273590504045;0.861107943329309;0.761574012744643;0.742505949821099;2.88539071137227;2.20448019419354;2.07403578683817;3.33300703554423;2.55432851807719;2.40515435323655;0.865668868504337;0.768005278803202;0.749295523619
21;149;2.17738606922321;1.79088269213674;1.72753033179488;2.52874042242967;2.03254641921882;1.94780598076994;0.861107943329309;0.761574012744643;0.742505949821099;2.90524350824068;2.22433299106195;2.09388858370658;3.35812687141851;2.57944835395146;2.43027418911082;0.865668868504337;0.768005278803202;0.749295523619
21;150;2.20034123675972;1.80785472393439;1.7435994919826;2.55556727615931;2.05410925935987;1.96846982814484;0.861107943329309;0.761574012744643;0.742505949821099;2.9250963051091;2.24418578793036;2.11374138057499;3.38324670729278;2.60456818982574;2.4553940249851;0.865668868504337;0.768005278803202;0.749295523619
21;151;2.22353840993963;1.82497706071472;1.75978326204037;2.58267873010914;2.07590085495298;1.98935289375428;0.861107943329309;0.761574012744643;0.742505949821099;2.94494910197751;2.26403858479878;2.13359417744341;3.40836654316706;2.62968802570001;2.48051386085937;0.865668868504337;0.768005278803202;0.749295523619
21;152;2.24698014011576;1.84225086649479;1.77610512566601;2.61007780354061;2.09792363281468;2.01045750323654;0.861107943329309;0.761574012744643;0.742505949821099;2.96480189884592;2.28389138166719;2.15344697431182;3.43348637904133;2.65480786157429;2.50563369673365;0.865668868504337;0.768005278803202;0.749295523619
